player,category,source,line,prediction,model_prob_over,implied_prob,recommended_bet,expected_value,edge,ensemble_confidence,ensemble_strength,prediction_quality,ensemble_adjusted_edge,kelly_full,kelly_quarter,confidence_level,odds
Zac Veen,home_runs,underdog,0.5,0.12479901765435981,0.2265063240095191,0.5238095238095238,UNDER,0.62433671958001,0.62433671958001,0.5,0.7,0.9843189217648622,0.4301825126446446,0.41069854172080456,0.05133731771510057,ELITE,-110
A.J. Minter,pitcher_strikeouts,prizepicks,4.5,7.4491436565687055,0.8710047499162827,0.5238095238095238,OVER,0.662827249840176,0.662827249840176,0.5,0.7,0.9270096770192597,0.430113092355734,0.6763910702360629,0.08454888377950787,ELITE,-110
Jordan Walker,total_bases,underdog,0.5,2.294149332098668,0.8841711443109919,0.5238095238095238,OVER,0.6879630936846207,0.6879630936846207,0.5,0.7,0.8931024104368135,0.43009504808291144,0.7158062178312194,0.08947577722890243,ELITE,-110
Adrian Houser,pitcher_strikeouts,underdog,3.5,5.599417187650319,0.8579698431093598,0.5238095238095238,OVER,0.6379424277542322,0.6379424277542322,0.5,0.7,0.9630702535783604,0.43006836296596423,0.6353319518020936,0.0794164939752617,ELITE,-110
Michael Tonkin,pitcher_strikeouts,underdog,4.5,7.447383034467704,0.8709188744340959,0.5238095238095238,OVER,0.6626633057378193,0.6626633057378193,0.5,0.7,0.9271025515707478,0.4300497891072872,0.6761274555517973,0.08451593194397466,ELITE,-110
Ryan Walker,pitcher_strikeouts,prizepicks,4.5,7.445723371586755,0.8708378498052974,0.5238095238095238,OVER,0.6625086223555677,0.6625086223555677,0.5,0.7,0.9271901245756988,0.4299900164660334,0.6758786510322117,0.08448483137902646,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,4.5,7.445723371586755,0.8708378498052974,0.5238095238095238,OVER,0.6625086223555677,0.6625086223555677,0.5,0.7,0.9271901245756988,0.4299900164660334,0.6758786510322117,0.08448483137902646,ELITE,-110
Nick Martinez,pitcher_strikeouts,underdog,4.5,7.44441525321904,0.8707739372400596,0.5238095238095238,OVER,0.6623866074582955,0.6623866074582955,0.5,0.7,0.9272591646670554,0.4299428366228966,0.675682337704547,0.08446029221306837,ELITE,-110
Clay Holmes,pitcher_strikeouts,prizepicks,4.5,7.4425860714312595,0.8706844919002221,0.5238095238095238,OVER,0.6622158481731512,0.6622158481731512,0.5,0.7,0.9273557299601662,0.4298767628916622,0.6754075161882704,0.0844259395235338,ELITE,-110
Clay Holmes,pitcher_strikeouts,underdog,4.5,7.4425860714312595,0.8706844919002221,0.5238095238095238,OVER,0.6622158481731512,0.6622158481731512,0.5,0.7,0.9273557299601662,0.4298767628916622,0.6754075161882704,0.0844259395235338,ELITE,-110
Ryan Helsley,pitcher_strikeouts,prizepicks,4.5,7.441165309914489,0.8706149579815667,0.5238095238095238,OVER,0.6620831016011728,0.6620831016011728,0.5,0.7,0.9274307537854676,0.4298253609906172,0.67519380661019,0.08439922582627375,ELITE,-110
Ryan Helsley,pitcher_strikeouts,underdog,4.5,7.441165309914489,0.8706149579815667,0.5238095238095238,OVER,0.6620831016011728,0.6620831016011728,0.5,0.7,0.9274307537854676,0.4298253609906172,0.67519380661019,0.08439922582627375,ELITE,-110
Gavin Stone,pitcher_strikeouts,prizepicks,4.5,7.4360282134479405,0.8703631035408441,0.5238095238095238,OVER,0.661602288577975,0.661602288577975,0.5,0.7,0.9277021635275733,0.42963891215600686,0.6744192582772601,0.08430240728465752,ELITE,-110
Gavin Stone,pitcher_strikeouts,underdog,4.5,7.4360282134479405,0.8703631035408441,0.5238095238095238,OVER,0.661602288577975,0.661602288577975,0.5,0.7,0.9277021635275733,0.42963891215600686,0.6744192582772601,0.08430240728465752,ELITE,-110
Jake Mangum,hits,underdog,0.5,2.6745210939122694,0.9789548693227442,0.5238095238095238,OVER,0.8689138414343297,0.8689138414343297,0.5,0.7,0.706249917428695,0.4295692301359519,0.9547348262370959,0.11934185327963699,ELITE,-110
Michael Helman,hits,underdog,0.5,1.9372875162678542,0.9246818427295751,0.5238095238095238,OVER,0.7653016997564615,0.7653016997564615,0.5,0.7,0.8017171980613945,0.42948887408026093,0.8262655484832758,0.10328319356040948,ELITE,-110
Michael Helman,hits,underdog,0.5,1.9372875162678542,0.9246818427295751,0.5238095238095238,OVER,0.7653016997564615,0.7653016997564615,0.5,0.7,0.8017171980613945,0.42948887408026093,0.8262655484832758,0.10328319356040948,ELITE,-110
Jeff Hoffman,pitcher_strikeouts,prizepicks,6.5,5.073391923895525,0.21086837068294595,0.5238095238095238,UNDER,0.6571764215658136,0.6571764215658136,0.5,0.7,0.9335369210723492,0.42944891723292566,0.4682613671422137,0.058532670892776716,ELITE,-110
Coby Mayo,runs,prizepicks,1.5,0.7232667325265522,0.21865807759548372,0.5238095238095238,UNDER,0.6408180370494843,0.6408180370494843,0.5,0.7,0.9573610077649365,0.4294459412205498,0.44012481403120934,0.05501560175390117,ELITE,-110
Kyle Leahy,pitcher_strikeouts,underdog,4.5,7.426508387342033,0.8698945574067972,0.5238095238095238,OVER,0.6607077914129764,0.6607077914129764,0.5,0.7,0.9282057222200761,0.42929092689343923,0.6729762763086404,0.08412203453858005,ELITE,-110
Joe Ryan,pitcher_strikeouts,prizepicks,3.5,2.010790177780514,0.16040211911247226,0.5238095238095238,UNDER,0.7631555498638083,0.7631555498638083,0.5,0.7,0.8035243275675674,0.4292498350236416,0.6294151479687965,0.07867689349609956,ELITE,-110
Joe Ryan,pitcher_strikeouts,underdog,3.5,2.010790177780514,0.16040211911247226,0.5238095238095238,UNDER,0.7631555498638083,0.7631555498638083,0.5,0.7,0.8035243275675674,0.4292498350236416,0.6294151479687965,0.07867689349609956,ELITE,-110
A.J. Puk,pitcher_strikeouts,underdog,3.5,2.0108489886509773,0.1604116745475408,0.5238095238095238,UNDER,0.7631354834501644,0.7631354834501644,0.5,0.7,0.8035262581320245,0.42923957962513887,0.629387544560561,0.07867344307007013,ELITE,-110
A.J. Puk,pitcher_strikeouts,prizepicks,4.5,7.422451873583712,0.8696941825012632,0.5238095238095238,OVER,0.6603252575024114,0.6603252575024114,0.5,0.7,0.9284205297467019,0.4291416677628613,0.6723583756117912,0.0840447969514739,ELITE,-110
A.J. Minter,pitcher_strikeouts,prizepicks,4.5,7.419968396504776,0.8695712955034425,0.5238095238095238,OVER,0.6600906550520265,0.6600906550520265,0.5,0.7,0.9285521084940198,0.4290499986820305,0.6719791867554742,0.08399739834443427,ELITE,-110
Nick Sandlin,pitcher_strikeouts,underdog,4.5,7.419083266203813,0.8695274583675154,0.5238095238095238,OVER,0.6600069659743475,0.6600069659743475,0.5,0.7,0.9285990169111504,0.4290172738308031,0.6718438756800628,0.08398048446000785,ELITE,-110
Parker Meadows,total_bases,underdog,0.5,2.279591990591655,0.8822667602953701,0.5238095238095238,OVER,0.6843274514729791,0.6843274514729791,0.5,0.7,0.8955507463278811,0.42899497192949826,0.7102245026726264,0.0887780628340783,ELITE,-110
Adrian Houser,pitcher_strikeouts,underdog,3.5,5.59026584188519,0.857311716155396,0.5238095238095238,OVER,0.6366860035693923,0.6366860035693923,0.5,0.7,0.9625347486542658,0.42898268169214776,0.6332007995581032,0.0791500999447629,ELITE,-110
Matt Bowman,pitcher_strikeouts,underdog,4.5,7.416732823917652,0.8694109496311129,0.5238095238095238,OVER,0.6597845402048518,0.6597845402048518,0.5,0.7,0.9287236135956577,0.42893023766151955,0.6714841380566229,0.08393551725707786,ELITE,-110
Matt Sauer,pitcher_strikeouts,underdog,4.5,7.4153191388605535,0.8693408046488056,0.5238095238095238,OVER,0.6596506270568105,0.6596506270568105,0.5,0.7,0.9287985756351416,0.42887779397903547,0.6712674761443489,0.08390843451804361,ELITE,-110
Adrian Houser,pitcher_strikeouts,underdog,3.5,5.589089940045583,0.8572268443453925,0.5238095238095238,OVER,0.6365239755684765,0.6365239755684765,0.5,0.7,0.9624659962585317,0.4288428776015685,0.6329255436330393,0.07911569295412992,ELITE,-110
Zac Gallen,pitcher_strikeouts,prizepicks,4.5,7.413868973619319,0.8692687947008628,0.5238095238095238,OVER,0.6595131535198289,0.6595131535198289,0.5,0.7,0.9288754898339686,0.42882392246937345,0.6710449918829459,0.08388062398536823,ELITE,-110
Zac Gallen,pitcher_strikeouts,underdog,4.5,7.413868973619319,0.8692687947008628,0.5238095238095238,OVER,0.6595131535198289,0.6595131535198289,0.5,0.7,0.9288754898339686,0.42882392246937345,0.6710449918829459,0.08388062398536823,ELITE,-110
Jorge Mateo,total_bases,underdog,0.5,2.275283735708694,0.8816989307449445,0.5238095238095238,OVER,0.6832434132403485,0.6832434132403485,0.5,0.7,0.896279247234127,0.42866382446771456,0.7085526303744792,0.0885690787968099,ELITE,-110
Michael Kopech,pitcher_strikeouts,underdog,4.5,7.409505178837642,0.8690517687500978,0.5238095238095238,OVER,0.6590988312501866,0.6590988312501866,0.5,0.7,0.9291070463371335,0.4286613578429823,0.6703740818218447,0.08379676022773058,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,4.5,7.40892188978924,0.8690227216208743,0.5238095238095238,OVER,0.6590433776398509,0.6590433776398509,0.5,0.7,0.9291380098155315,0.42863957659767776,0.6702842427544636,0.08378553034430795,ELITE,-110
Ryan Pressly,pitcher_strikeouts,underdog,4.5,7.40892188978924,0.8690227216208743,0.5238095238095238,OVER,0.6590433776398509,0.6590433776398509,0.5,0.7,0.9291380098155315,0.42863957659767776,0.6702842427544636,0.08378553034430795,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,6.0,4.652805199779855,0.20404190959473212,0.5238095238095238,UNDER,0.6715119898510626,0.6715119898510626,0.5,0.7,0.9116612929765228,0.42853404224180014,0.49210363556524717,0.061512954445655896,ELITE,-110
Kyle Leahy,pitcher_strikeouts,underdog,4.5,7.40434433773802,0.868794451093838,0.5238095238095238,OVER,0.6586075884518725,0.6586075884518725,0.5,0.7,0.9293811070249774,0.4284682147553164,0.6695778747792914,0.08369723434741143,ELITE,-110
Lawrence Butler,total_bases,prizepicks,3.5,2.2414397786366154,0.20072339041464882,0.5238095238095238,UNDER,0.6784808801292376,0.6784808801292376,0.5,0.7,0.9020648762906871,0.428423639839564,0.5034342412986943,0.06292928016233679,ELITE,-110
Ian Hamilton,pitcher_strikeouts,underdog,3.5,5.585509338055882,0.856967980545804,0.5238095238095238,OVER,0.6360297810419894,0.6360297810419894,0.5,0.7,0.9622567266172908,0.4284167545956038,0.6320853984442699,0.07901067480553374,ELITE,-110
Michael Tonkin,pitcher_strikeouts,prizepicks,6.5,5.077507265007267,0.21172652850217133,0.5238095238095238,UNDER,0.6553742901454402,0.6553742901454402,0.5,0.7,0.9337583845968869,0.42837286693077636,0.46521147213989666,0.05815143401748708,ELITE,-110
Max Clark,total_bases,underdog,0.5,2.2712041794084685,0.8811594615191651,0.5238095238095238,OVER,0.6822135174456788,0.6822135174456788,0.5,0.7,0.8969707316892997,0.42834789053810696,0.7069610098001288,0.0883701262250161,ELITE,-110
Max Clark,total_bases,underdog,0.5,2.2712041794084685,0.8811594615191651,0.5238095238095238,OVER,0.6822135174456788,0.6822135174456788,0.5,0.7,0.8969707316892997,0.42834789053810696,0.7069610098001288,0.0883701262250161,ELITE,-110
Ryan Walker,pitcher_strikeouts,prizepicks,4.5,7.399593898563662,0.8685569695778929,0.5238095238095238,OVER,0.6581542146487044,0.6581542146487044,0.5,0.7,0.9296335754936192,0.428289579053049,0.6688423320407524,0.08360529150509405,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,4.5,7.399593898563662,0.8685569695778929,0.5238095238095238,OVER,0.6581542146487044,0.6581542146487044,0.5,0.7,0.9296335754936192,0.428289579053049,0.6688423320407524,0.08360529150509405,ELITE,-110
Ryan Walker,pitcher_strikeouts,underdog,6.5,5.077964139097398,0.21182183884998462,0.5238095238095238,UNDER,0.6551741384150324,0.6551741384150324,0.5,0.7,0.9337829799479687,0.42825332154782225,0.4648719950024714,0.058108999375308924,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,4.5,3.1176196984701416,0.17837205551317892,0.5238095238095238,UNDER,0.7254186834223243,0.7254186834223243,0.5,0.7,0.8433027211234195,0.4282232847786701,0.5757395222701931,0.07196744028377414,ELITE,-110
Ryan Pressly,pitcher_strikeouts,underdog,4.5,3.1176196984701416,0.17837205551317892,0.5238095238095238,UNDER,0.7254186834223243,0.7254186834223243,0.5,0.7,0.8433027211234195,0.4282232847786701,0.5757395222701931,0.07196744028377414,ELITE,-110
Ryan Thompson,pitcher_strikeouts,prizepicks,6.0,4.654010138416327,0.20431229103961668,0.5238095238095238,UNDER,0.6709441888168051,0.6709441888168051,0.5,0.7,0.9117218686583304,0.4282001427154536,0.4911731242228409,0.06139664052785511,ELITE,-110
Michael Harris II,total_bases,underdog,0.5,2.267695068789434,0.880694038252481,0.5238095238095238,OVER,0.6813249821183728,0.6813249821183728,0.5,0.7,0.8975668166393561,0.4280742867077978,0.7055852944389588,0.08819816180486985,ELITE,-110
Michael Harris II,total_bases,underdog,0.5,2.267695068789434,0.880694038252481,0.5238095238095238,OVER,0.6813249821183728,0.6813249821183728,0.5,0.7,0.8975668166393561,0.4280742867077978,0.7055852944389588,0.08819816180486985,ELITE,-110
Michael Harris II,total_bases,underdog,0.5,2.267695068789434,0.880694038252481,0.5238095238095238,OVER,0.6813249821183728,0.6813249821183728,0.5,0.7,0.8975668166393561,0.4280742867077978,0.7055852944389588,0.08819816180486985,ELITE,-110
Michael Harris II,total_bases,underdog,0.5,2.267695068789434,0.880694038252481,0.5238095238095238,OVER,0.6813249821183728,0.6813249821183728,0.5,0.7,0.8975668166393561,0.4280742867077978,0.7055852944389588,0.08819816180486985,ELITE,-110
Michael Harris II,total_bases,underdog,0.5,2.267695068789434,0.880694038252481,0.5238095238095238,OVER,0.6813249821183728,0.6813249821183728,0.5,0.7,0.8975668166393561,0.4280742867077978,0.7055852944389588,0.08819816180486985,ELITE,-110
Michael Tonkin,pitcher_strikeouts,underdog,4.5,7.393860104416129,0.8682695263372794,0.5238095238095238,OVER,0.6576054593711697,0.6576054593711697,0.5,0.7,0.9299385634452791,0.4280728733409788,0.6679511260176,0.0834938907522,ELITE,-110
Nick Sandlin,pitcher_strikeouts,underdog,4.5,7.393235038444434,0.8682381377181011,0.5238095238095238,OVER,0.6575455356436475,0.6575455356436475,0.5,0.7,0.9299718285686717,0.42804917690478267,0.667853745855533,0.08348171823194163,ELITE,-110
Adrian Houser,pitcher_strikeouts,prizepicks,4.5,7.392952182058387,0.8682239302226938,0.5238095238095238,OVER,0.6575184122433245,0.6575184122433245,0.5,0.7,0.9299868828860933,0.42803844904966787,0.6678096645176286,0.08347620806470357,ELITE,-110
Ian Hamilton,pitcher_strikeouts,underdog,5.5,4.220833883794283,0.19689137653160127,0.5238095238095238,UNDER,0.6865281092836374,0.6865281092836374,0.5,0.7,0.8906861624917995,0.4280367609704156,0.5163157392891201,0.06453946741114001,ELITE,-110
Zac Gallen,pitcher_strikeouts,prizepicks,4.5,7.39227028760849,0.8681896707663819,0.5238095238095238,OVER,0.6574530078267289,0.6574530078267289,0.5,0.7,0.9300231778213207,0.42801257492504,0.6677033581866749,0.08346291977333437,ELITE,-110
Zac Gallen,pitcher_strikeouts,underdog,4.5,7.39227028760849,0.8681896707663819,0.5238095238095238,OVER,0.6574530078267289,0.6574530078267289,0.5,0.7,0.9300231778213207,0.42801257492504,0.6677033581866749,0.08346291977333437,ELITE,-110
Michael Tonkin,pitcher_strikeouts,prizepicks,6.5,5.0788928436620155,0.212015604127212,0.5238095238095238,UNDER,0.6547672313328549,0.6547672313328549,0.5,0.7,0.9338329813987392,0.42801026503043044,0.4641813801115539,0.05802267251394424,ELITE,-110
Matthew Liberatore,pitcher_strikeouts,underdog,4.5,7.391889396063678,0.8681705287458508,0.5238095238095238,OVER,0.6574164639693514,0.6574164639693514,0.5,0.7,0.9300434531276645,0.427998114805124,0.6676439546801684,0.08345549433502104,ELITE,-110
Bryan Hudson,pitcher_strikeouts,prizepicks,6.0,4.654845012821365,0.2044996750279171,0.5238095238095238,UNDER,0.6705506824413742,0.6705506824413742,0.5,0.7,0.9117638470668127,0.42796870891321676,0.4905275907958017,0.061315948849475214,ELITE,-110
Austin Martin,total_bases,underdog,0.5,2.2652717696538587,0.8803718792566807,0.5238095238095238,OVER,0.6807099513082084,0.6807099513082084,0.5,0.7,0.8979791554418501,0.42788434302362555,0.7046316531685878,0.08807895664607347,ELITE,-110
Austin Martin,total_bases,underdog,0.5,2.2652717696538587,0.8803718792566807,0.5238095238095238,OVER,0.6807099513082084,0.6807099513082084,0.5,0.7,0.8979791554418501,0.42788434302362555,0.7046316531685878,0.08807895664607347,ELITE,-110
Ian Hamilton,pitcher_strikeouts,prizepicks,4.5,3.1195480593033773,0.1787076665833076,0.5238095238095238,UNDER,0.7247139001750541,0.7247139001750541,0.5,0.7,0.8433784063505914,0.42784563793283104,0.5747016904883022,0.07183771131103778,ELITE,-110
Bo Naylor,total_bases,prizepicks,3.5,2.243400275039634,0.2010902955170749,0.5238095238095238,UNDER,0.6777103794141428,0.6777103794141428,0.5,0.7,0.9017266674261648,0.4277766653364657,0.5021895986304655,0.06277369982880819,ELITE,-110
Bo Naylor,total_bases,prizepicks,3.5,2.243400275039634,0.2010902955170749,0.5238095238095238,UNDER,0.6777103794141428,0.6777103794141428,0.5,0.7,0.9017266674261648,0.4277766653364657,0.5021895986304655,0.06277369982880819,ELITE,-110
Bo Naylor,total_bases,prizepicks,3.5,2.243400275039634,0.2010902955170749,0.5238095238095238,UNDER,0.6777103794141428,0.6777103794141428,0.5,0.7,0.9017266674261648,0.4277766653364657,0.5021895986304655,0.06277369982880819,ELITE,-110
A.J. Minter,pitcher_strikeouts,underdog,3.5,5.579695831443318,0.8565463017928414,0.5238095238095238,OVER,0.6352247579681517,0.6352247579681517,0.5,0.7,0.9619172113214522,0.4277235394229482,0.6307148989583334,0.07883936236979168,ELITE,-110
Luke Raley,runs,prizepicks,1.5,0.7259299599756265,0.21944468673554918,0.5238095238095238,UNDER,0.6391661578553468,0.6391661578553468,0.5,0.7,0.9558997976895601,0.4276851606887576,0.43722567348522334,0.05465320918565292,ELITE,-110
Mike Yastrzemski,home_runs,underdog,0.5,0.12592368313544663,0.22718404876464093,0.5238095238095238,UNDER,0.6229134975942541,0.6229134975942541,0.5,0.7,0.9807338295878063,0.4276386379982833,0.4081039171535075,0.05101298964418844,ELITE,-110
Mike Yastrzemski,home_runs,underdog,0.5,0.12592368313544663,0.22718404876464093,0.5238095238095238,UNDER,0.6229134975942541,0.6229134975942541,0.5,0.7,0.9807338295878063,0.4276386379982833,0.4081039171535075,0.05101298964418844,ELITE,-110
Mike Yastrzemski,home_runs,underdog,0.5,0.12592368313544663,0.22718404876464093,0.5238095238095238,UNDER,0.6229134975942541,0.6229134975942541,0.5,0.7,0.9807338295878063,0.4276386379982833,0.4081039171535075,0.05101298964418844,ELITE,-110
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,4.222765476321488,0.19724869613696705,0.5238095238095238,UNDER,0.6857777381123693,0.6857777381123693,0.5,0.7,0.8907767390552181,0.4276124000906798,0.5151235708895159,0.06439044636118949,ELITE,-110
Nick Martinez,pitcher_strikeouts,prizepicks,5.5,4.222765476321488,0.19724869613696705,0.5238095238095238,UNDER,0.6857777381123693,0.6857777381123693,0.5,0.7,0.8907767390552181,0.4276124000906798,0.5151235708895159,0.06439044636118949,ELITE,-110
Jake Rogers,home_runs,underdog,0.5,0.09417629421268311,0.20849698896116375,0.5238095238095238,UNDER,0.6621563231815562,0.6621563231815562,0.5,0.7,0.9225528500328106,0.427611942182874,0.4766272307104558,0.05957840383880698,ELITE,-110
Jake Rogers,home_runs,underdog,0.5,0.09417629421268311,0.20849698896116375,0.5238095238095238,UNDER,0.6621563231815562,0.6621563231815562,0.5,0.7,0.9225528500328106,0.427611942182874,0.4766272307104558,0.05957840383880698,ELITE,-110
Matthew Liberatore,pitcher_strikeouts,underdog,4.5,7.380849845051196,0.8676140325481121,0.5238095238095238,OVER,0.6563540621373047,0.6563540621373047,0.5,0.7,0.930631643006654,0.42757670146865195,0.6659150181155729,0.0832393772644466,ELITE,-110
Alejandro Osuna,total_bases,prizepicks,3.5,2.2441916460823936,0.20123851376407753,0.5238095238095238,UNDER,0.6773991210954372,0.6773991210954372,0.5,0.7,0.9015902538453177,0.42751551188012116,0.5016862354758531,0.06271077943448164,ELITE,-110
Matt Bowman,pitcher_strikeouts,underdog,4.5,3.1216224582096257,0.17906913762627163,0.5238095238095238,UNDER,0.7239548109848296,0.7239548109848296,0.5,0.7,0.8434598496357782,0.42743877121145385,0.5735823609076277,0.07169779511345346,ELITE,-110
Alex Jackson,runs,prizepicks,1.5,0.7263191657206705,0.2195597782948605,0.5238095238095238,UNDER,0.638924465580793,0.638924465580793,0.5,0.7,0.9556867564844018,0.42742815510460647,0.43680057394916094,0.05460007174364512,ELITE,-110
Nick Pivetta,pitcher_strikeouts,prizepicks,5.5,4.223791481170324,0.1974386531724781,0.5238095238095238,UNDER,0.6853788283377961,0.6853788283377961,0.5,0.7,0.8908248621246972,0.4273867501800426,0.5144890501513713,0.0643111312689214,ELITE,-110
Nick Pivetta,pitcher_strikeouts,prizepicks,5.5,4.223791481170324,0.1974386531724781,0.5238095238095238,UNDER,0.6853788283377961,0.6853788283377961,0.5,0.7,0.8908248621246972,0.4273867501800426,0.5144890501513713,0.0643111312689214,ELITE,-110
Jose Azocar,home_runs,underdog,0.5,0.09361033591271617,0.20817229478249655,0.5238095238095238,UNDER,0.6628381809567573,0.6628381809567573,0.5,0.7,0.9210351695899378,0.42734809348573494,0.4777656901386264,0.0597207112673283,ELITE,-110
Jose Azocar,home_runs,underdog,0.5,0.09361033591271617,0.20817229478249655,0.5238095238095238,UNDER,0.6628381809567573,0.6628381809567573,0.5,0.7,0.9210351695899378,0.42734809348573494,0.4777656901386264,0.0597207112673283,ELITE,-110
Jose Azocar,home_runs,underdog,0.5,0.09361033591271617,0.20817229478249655,0.5238095238095238,UNDER,0.6628381809567573,0.6628381809567573,0.5,0.7,0.9210351695899378,0.42734809348573494,0.4777656901386264,0.0597207112673283,ELITE,-110
Ryan Helsley,pitcher_strikeouts,prizepicks,4.5,7.372741171323289,0.867203184553357,0.5238095238095238,OVER,0.6555697159654996,0.6555697159654996,0.5,0.7,0.9310643426913555,0.4272643106786435,0.6646361467348626,0.08307951834185782,ELITE,-110
Ryan Helsley,pitcher_strikeouts,underdog,4.5,7.372741171323289,0.867203184553357,0.5238095238095238,OVER,0.6555697159654996,0.6555697159654996,0.5,0.7,0.9310643426913555,0.4272643106786435,0.6646361467348626,0.08307951834185782,ELITE,-110
Matthew Liberatore,pitcher_strikeouts,underdog,4.5,7.3721412370111405,0.867172716451434,0.5238095238095238,OVER,0.6555115495891012,0.6555115495891012,0.5,0.7,0.9310963792185265,0.42724110125083636,0.6645412240973677,0.08306765301217096,ELITE,-110
Jung Hoo Lee,hits,underdog,0.5,1.9001156926928622,0.9192606617371104,0.5238095238095238,OVER,0.7549521724072107,0.7549521724072107,0.5,0.7,0.8083438899871608,0.4271826830585316,0.8123143660460239,0.10153929575575299,ELITE,-110
Jung Hoo Lee,hits,underdog,0.5,1.9001156926928622,0.9192606617371104,0.5238095238095238,OVER,0.7549521724072107,0.7549521724072107,0.5,0.7,0.8083438899871608,0.4271826830585316,0.8123143660460239,0.10153929575575299,ELITE,-110
Ryan Thompson,pitcher_strikeouts,prizepicks,4.5,7.369438766124214,0.8670353482643671,0.5238095238095238,OVER,0.6552493012319734,0.6552493012319734,0.5,0.7,0.9312407297609466,0.42713638621822925,0.6641131147180849,0.08301413933976061,ELITE,-110
Ryan Thompson,pitcher_strikeouts,underdog,4.5,7.369438766124214,0.8670353482643671,0.5238095238095238,OVER,0.6552493012319734,0.6552493012319734,0.5,0.7,0.9312407297609466,0.42713638621822925,0.6641131147180849,0.08301413933976061,ELITE,-110
Jacob Hurtubise,total_bases,underdog,0.5,2.255427767117342,0.8790568876977592,0.5238095238095238,OVER,0.6781995128775402,0.6781995128775402,0.5,0.7,0.899660054408908,0.42710430745885186,0.7007271926658507,0.08759089908323134,ELITE,-110
Matt Waldron,pitcher_strikeouts,underdog,4.5,7.367855719083328,0.8669547888010164,0.5238095238095238,OVER,0.6550955058928494,0.6550955058928494,0.5,0.7,0.9313253163103762,0.4270749204674147,0.6638619420295334,0.08298274275369168,ELITE,-110
Ryan Pressly,pitcher_strikeouts,prizepicks,4.5,7.367295533086172,0.8669262652304675,0.5238095238095238,OVER,0.6550410518036196,0.6550410518036196,0.5,0.7,0.9313552537600284,0.42705314751805723,0.6637729904805547,0.08297162381006934,ELITE,-110
Ryan Pressly,pitcher_strikeouts,underdog,4.5,7.367295533086172,0.8669262652304675,0.5238095238095238,OVER,0.6550410518036196,0.6550410518036196,0.5,0.7,0.9313552537600284,0.42705314751805723,0.6637729904805547,0.08297162381006934,ELITE,-110
Logan Driscoll,home_runs,underdog,0.5,0.09295522341519566,0.20779682507280617,0.5238095238095238,UNDER,0.6636266673471071,0.6636266673471071,0.5,0.7,0.9192873269728504,0.4270445095933961,0.47908009639949084,0.059885012049936355,ELITE,-110
Clay Holmes,pitcher_strikeouts,prizepicks,4.5,7.365290394074427,0.8668240974133807,0.5238095238095238,OVER,0.6548460041528177,0.6548460041528177,0.5,0.7,0.9314624345336484,0.4269751172909706,0.6634542948306948,0.08293178685383686,ELITE,-110
Clay Holmes,pitcher_strikeouts,underdog,4.5,7.365290394074427,0.8668240974133807,0.5238095238095238,OVER,0.6548460041528177,0.6548460041528177,0.5,0.7,0.9314624345336484,0.4269751172909706,0.6634542948306948,0.08293178685383686,ELITE,-110
Nick Mears,pitcher_strikeouts,underdog,4.5,7.36075434905433,0.8665925675485827,0.5238095238095238,OVER,0.6544039925927487,0.6544039925927487,0.5,0.7,0.9317050278668041,0.42679804310834235,0.6627315979312411,0.08284144974140514,ELITE,-110
Clay Holmes,pitcher_strikeouts,prizepicks,4.5,7.360367751574674,0.8665728087464948,0.5238095238095238,OVER,0.6543662712433082,0.6543662712433082,0.5,0.7,0.931725711790336,0.42678291589203154,0.6626698921123735,0.08283373651404669,ELITE,-110
Clay Holmes,pitcher_strikeouts,underdog,4.5,7.360367751574674,0.8665728087464948,0.5238095238095238,OVER,0.6543662712433082,0.6543662712433082,0.5,0.7,0.931725711790336,0.42678291589203154,0.6626698921123735,0.08283373651404669,ELITE,-110
Tyler Locklear,total_bases,prizepicks,3.5,2.2465421099382055,0.20167912518353437,0.5238095238095238,UNDER,0.6764738371145779,0.6764738371145779,0.5,0.7,0.9011854531883022,0.4267398670290914,0.500187947689862,0.06252349346123275,ELITE,-110
Tyler Locklear,total_bases,prizepicks,3.5,2.2465421099382055,0.20167912518353437,0.5238095238095238,UNDER,0.6764738371145779,0.6764738371145779,0.5,0.7,0.9011854531883022,0.4267398670290914,0.500187947689862,0.06252349346123275,ELITE,-110
Tyler Locklear,total_bases,prizepicks,3.5,2.2465421099382055,0.20167912518353437,0.5238095238095238,UNDER,0.6764738371145779,0.6764738371145779,0.5,0.7,0.9011854531883022,0.4267398670290914,0.500187947689862,0.06252349346123275,ELITE,-110
Michael Kopech,pitcher_strikeouts,underdog,4.5,7.356651508042529,0.8663826646985027,0.5238095238095238,OVER,0.6540032689698686,0.6540032689698686,0.5,0.7,0.9319246058328065,0.4266372170536782,0.6620758337678863,0.08275947922098578,ELITE,-110
Jeff Hoffman,pitcher_strikeouts,underdog,4.5,7.35660015633825,0.8663800346039885,0.5238095238095238,OVER,0.6539982478803416,0.6539982478803416,0.5,0.7,0.9319273550206757,0.426635200134698,0.6620676135400422,0.08275845169250527,ELITE,-110
